movie_id,actor_name,character,cast_order
456740,Ian McShane,"Trevor ""Broom"" Bruttenholm",2
456740,Sasha Lane,Alice Monaghan,3
456740,Daniel Dae Kim,Ben Daimio,4
456740,Thomas Haden Church,Lobster Johnson,5
456740,Stephen Graham,Gruagach (voice),6
456740,Douglas Tait,Gruagach,7
456740,Sophie Okonedo,Lady Hatton,8
456740,Alistair Petrie,Lord Adam Glaren,9
456740,Brian Gleeson,Merlin,10
457943,Finn Cole,Don Wallace,0
457943,Asa Butterfield,Willoughby Blake,1
457943,Hermione Corfield,Clemsie Lawrence,2
457943,Simon Pegg,Meredith Houseman,3
457943,Michael Sheen,The Bat,4
457943,Nick Frost,Woody Chapman,5
457943,Tom Rhys Harries,Clegg,6
457943,Isabella Laughland,Kay,7
457943,Kit Connor,Wootton,8
457943,Jamie Blackley,Caspar de Brunose,9
457943,Margot Robbie,Audrey,10
458576,Milla Jovovich,Artemis,0
458576,Tony Jaa,The Hunter,1
458576,Ron Perlman,Admiral,2
458576,T.I.,Lincoln,3
458576,Diego Boneta,Marshall,4
458576,Meagan Good,Dash,5
458576,Josh Helman,Steeler,6
458576,Jin Au-Yeung,Axe,7
458576,Hirona Yamazaki,Handler,8
458576,Jannik Schümann,Aiden,9
458576,Nanda Costa,Lea,10
459003,Natalka Denysenko,Mavka (voice),0
459003,Artem Pyvovarov,Lucas (voice),1
459003,Nazar Zadniprovskyi,Lesh (voice),2
459003,Oleh Skrypka,"The One, Who Sits in the Rock (voice)",3
459003,Olena Kravets,Kylina (voice),4
459003,Serhii Prytula,Frol (voice),5
459003,Oleh Mykhailiuta,Uncle Leo (voice),6
459003,Nataliia Sumska,The Healer (voice),7
459003,Julia Sanina,Ondina (voice),8
459003,Mykhailo Khoma,Hush (voice),9
459003,Nina Matviienko,Narrator of the story at the beginning of the movie (voice),10
460465,Lewis Tan,Cole Young,0
460465,Jessica McNamee,Sonya Blade,1
460465,Mehcad Brooks,Jax,2
460465,Josh Lawson,Kano,3
460465,Ludi Lin,Liu Kang,4
460465,Max Huang,Kung Lao,5
460465,Tadanobu Asano,Lord Raiden,6
460465,Chin Han,Shang Tsung,7
460465,Hiroyuki Sanada,Hanzo Hasashi / Scorpion,8
460465,Joe Taslim,Bi-Han / Sub-Zero,9
460465,Sisi Stringer,Mileena,10
460793,Josh Gad,Olaf (Voice),0
460793,Kristen Bell,Anna (Voice),1
460793,Idina Menzel,Elsa (Voice),2
460793,Jonathan Groff,Kristoff (voice),3
460793,Eva Bella,Young Elsa (voice),4
460793,Chris Williams,Oaken (voice),5
460793,John de Lancie,Mr. Olsen (voice),6
460793,Lauri Fraser,Mrs. Olsen (voice),7
460793,Stevie Wermers-Skelton,Candy Cane Mother (voice),8
460793,Benjamin Deters,Candy Cane Kid (voice),9
460793,Kate Anderson,Norwegian Cookie Lady / Cat Lady (voice),10
460885,Nicolas Cage,Red Miller,0
460885,Andrea Riseborough,Mandy Bloom,1
460885,Linus Roache,Jeremiah Sand,2
460885,Ned Dennehy,Brother Swan,3
460885,Olwen Fouéré,Mother Marlene,4
460885,Richard Brake,The Chemist,5
460885,Bill Duke,Caruthers,6
460885,Line Pillet,Sister Lucy,7
460885,Clément Baronnet,Brother Klopek,8
460885,Alexis Julemont,Brother Hanker,9
460885,Ivailo Dimitrov,Skratch,10
461928,Ella Hunt,Anna Shepherd,0
461928,Sarah Swire,Steph North,1
461928,Malcolm Cumming,John,2
461928,Christopher Leveaux,Chris Wise,3
461928,Paul Kaye,Arthur Savage,4
461928,Ben Wiggins,Nick,5
461928,Mark Benton,Tony Shepherd,6
461928,Marli Siu,Lisa,7
461928,Sean Connor,Graham,8
461928,John Winchester,Tibbsy,9
461928,Euan Bennet,Jake,10
463821,Jack Black,Jonathan Barnavelt,0
463821,Cate Blanchett,Florence Zimmerman,1
463821,Owen Vaccaro,Lewis Barnavelt,2
463821,Kyle MacLachlan,Isaac Izard,3
463821,Renée Elise Goldsberry,Selena Izard,4
463821,Colleen Camp,Mrs. Hanchett,5
463821,Sunny Suljic,Tarby Corrigan,6
463821,Lorenza Izzo,Mother,7
463821,Braxton Bjerken,Woody Mingo,8
463821,Vanessa Anne Williams,Rose Rita Pottinger,9
463821,Ricky Muse,Bus Driver,10
464052,Gal Gadot,Diana Prince,0
464052,Chris Pine,Steve Trevor,1
464052,Kristen Wiig,Barbara Minerva,2
464052,Pedro Pascal,Maxwell Lord,3
464052,Robin Wright,Antiope,4
464052,Connie Nielsen,Hippolyta,5
464052,Lilly Aspell,Young Diana,6
464052,Amr Waked,Emir Said Bin Abydos,7
464052,Kristoffer Polaha,Handsome Man,8
464052,Natasha Rothwell,Carol (Co-Worker),9
464052,Ravi Patel,Babajide,10
465136,Angourie Rice,Rhiannon / A,0
465136,Justice Smith,Justin / A,1
465136,Jeni Ross,Amy / A,2
465136,Lucas Jade Zumann,Nathan / A,3
465136,Rory McDonald,David / A,4
465136,Katie Douglas,Megan / A,5
465136,Jacob Batalon,James / A,6
465136,Ian Alexander,Vic / A,7
465136,Sean Jones,George / A,8
465136,Colin Ford,Xavier / A,9
465136,Jake Sim,Michael / A,10
475215,Moka Kamishiraishi,Kun (voice),0
475215,Haru Kuroki,Mirai (voice),1
475215,Gen Hoshino,Father (voice),2
475215,Kumiko Aso,Mother (voice),3
475215,Mitsuo Yoshihara,Mysterious Man (voice),4
475215,Yoshiko Miyazaki,Grandmother (voice),5
475215,Koji Yakusho,Grandfather (voice),6
475215,Masaharu Fukuyama,Young Man (voice),7
475215,Kaede Hondo,Baby Mirai (voice),8
475215,Daniel Dae Kim,Great-Grandfather (Young Man) (voice),9
475430,Ferdia Shaw,Artemis Fowl II,0
475430,Colin Farrell,Artemis Fowl I,1
475430,Lara McDonnell,Captain Holly Short,2
475430,Josh Gad,Mulch Diggums,3
475430,Tamara Smart,Juliet Butler,4
475430,Nonso Anozie,Butler,5
475430,Joshua McGuire,Briar Cudgeon,6
475430,Judi Dench,Commander Root,7
475430,Nikesh Patel,Foaly,8
475430,Adrian Scarborough,The Goblin Chief,9
475430,Michael Rouse,Reporter,10
476292,Manaka Iwami,Maquia (voice),0
476292,Miyu Irino,Ariel (voice),1
476292,Yuuki Sakurai,Ariel as a Child (voice),2
476292,Ai Kayano,Leilia (voice),3
476292,Yuki Kaji,Krim (voice),4
476292,Yoshimasa Hosoya,Lang (voice),5
476292,Rina Sato,Mido (voice),6
476292,Yoko Hikasa,Dita (voice),7
476292,Miyuki Sawashiro,Racine (voice),8
476292,Tomokazu Sugita,Izor (voice),9
476292,Misaki Kuno,Medmel (voice),10
477033,Kandido Uranga,Patxi,0
477033,Uma Bracaglia,Usue,1
477033,Eneko Sagardoy,Sartael,2
477033,Ramon Agirre,Alfredo,3
477033,José Ramón Argoitia,Mateo,4
477033,Josean Bengoetxea,Santi,5
477033,Gotzon Sánchez,Faustino,6
477033,Aitor Urcelai,Benito,7
477033,Maite Bastos,Blanca,8
477033,Iñigo de la Iglesia,Miguel,9
477033,Unax González,Asier,10
481084,Oscar Isaac,Gomez Addams (voice),0
481084,Charlize Theron,Morticia Addams (voice),1
481084,Chloë Grace Moretz,Wednesday Addams (voice),2
481084,Finn Wolfhard,Pugsley Addams (voice),3
481084,Nick Kroll,Uncle Fester (voice),4
481084,Snoop Dogg,Cousin Itt (voice),5
481084,Bette Midler,Grandma (voice),6
481084,Allison Janney,Margaux Needler (voice),7
481084,Martin Short,Grandpa Frump (voice),8
481084,Catherine O'Hara,Grandma Frump (voice),9
481084,Tituss Burgess,Glenn (voice),10
481432,Adriano Tardiolo,Lazzaro,0
481432,Agnese Graziani,Antonia (young),1
481432,Luke Chikovani,Tancredi (young),2
481432,Alba Rohrwacher,Antonia,3
481432,Sergi López,Ultimo,4
481432,Tommaso Ragno,Tancredi,5
481432,Natalino Balasso,Nicola,6
481432,Nicoletta Braschi,Marchesa Alfonsina De Luna,7
481432,Carlo Massimino,Pippo,8
481432,Daria Pascal Attolini,Maria Grazia (Adult),9
481432,Maddalena Baiocco,Stefania,10
483980,Meg Donnelly,Addison,0
483980,Milo Manheim,Zed,1
483980,Trevor Tordjman,Bucky,2
483980,Kylee Russell,Eliza,3
483980,Carla Jeffery,Bree,4
483980,Kingston Foster,Zoey,5
483980,James Godfrey,Bonzo,6
483980,Naomi Snieckus,Ms. Lee,7
483980,Jonathan Langdon,Coach,8
483980,Paul Hopkins,Dale,9
483980,Marie Ward,Missy,10
484510,Anna Kendrick,Poppy (voice),0
484510,Justin Timberlake,Branch (voice),1
484510,Zooey Deschanel,Bridget (voice),2
484510,Christopher Mintz-Plasse,King Gristle (voice),3
484510,James Corden,Biggie (voice),4
484510,Ron Funches,Cooper (voice),5
484510,Kunal Nayyar,Guy Diamond (voice),6
484510,Caroline Hjelt,Chenille (voice),7
484510,Aino Jawo,Satin (voice),8
484510,Walt Dohrn,Cloud Guy / Smidge / Spider (voice),9
484510,Kevin Michael Richardson,Mr. Dinkles (voice),10
486589,Ahn So-yi,Snow / Red Shoes (voice),0
486589,Shin Yong-woo,Merlin (voice),1
486589,Jun Jin-ah,Regina (voice),2
486589,Jeong Jae-heon,Average (voice),3
486589,Choi Han,Magic Mirror (voice),4
486589,Kwon Sung-hyuk,Arthur (voice),5
486589,Yoon Se-woong,Jack (voice),6
486589,Yoo Ho-han,Hans (voice),7
486589,Kim Myung-jun,Pino (voice),8
486589,Jeon Kwang-ju,Noki (voice),9
486589,Sa Seong-ung,Kio (voice),10
487083,Emma Roberts,Uma,0
487083,Eiza González,Amarna,1
487083,Milla Jovovich,The Duchess,2
487083,Danielle Macdonald,Chloe,3
487083,Awkwafina,Yu,4
487083,Jeremy Irvine,Markus,5
487083,Arnaud Valois,Son,6
487083,Hunter Tremayne,Drunk Guest,7
487083,Johnny Melville,Senior II,8
487083,Liliana Cabal,Son's Assistant,9
487083,Karina Kolokolchykova,PH Girl,10
487242,Christian Slater,Deadshot (voice),0
487242,Billy Brown,Bronze Tiger (voice),1
487242,Kristin Bauer,Killer Frost (voice),2
487242,Gideon Emery,Copperhead (voice),3
487242,Liam McIntyre,Captain Boomerang (voice),4
487242,C. Thomas Howell,Zoom (voice),5
487242,Vanessa Williams,Amanda Waller (voice),6
487242,David Boat,Harvey Dent / Two-Face (voice),7
487242,Tara Strong,Harley Quinn (voice),8
487242,Trevor Devall,Punch (voice),9
487242,Dave Fennoy,Blockbuster / Tobias Whale (voice),10
487670,Jerry O'Connell,Clark Kent / Superman (voice),0
487670,Rebecca Romijn,Lois Lane (voice),1
487670,Rainn Wilson,Lex Luthor (voice),2
487670,Rosario Dawson,Diana Prince / Wonder Woman (voice),3
487670,Nathan Fillion,Hal Jordan / Green Lantern (voice),4
487670,Christopher Gorham,Barry Allen / The Flash (voice),5
487670,Matt Lanter,Arthur Curry / Aquaman (voice),6
487670,Shemar Moore,Victor Stone / Cyborg (voice),7
487670,Nyambi Nyambi,Martian Manhunter (voice),8
487670,Jason O'Mara,Bruce Wayne / Batman (voice),9
487670,Jonathan Adams,Mayor (voice),10
487672,Jerry O'Connell,Clark Kent / Superman / Cyborg Superman (voice),0
487672,Rebecca Romijn,Lois Lane (voice),1
487672,Rainn Wilson,Lex Luthor (voice),2
487672,Cress Williams,John Henry Irons / Steel (voice),3
487672,Cameron Monaghan,Connor Kent / Superboy (voice),4
487672,Charles Halford,Eradicator / Bibbo Bibbowski (voice),5
487672,Patrick Fabian,Hank Henshaw (voice),6
487672,Rosario Dawson,Diana Prince / Wonder Woman (voice),7
487672,Jason O'Mara,Bruce Wayne / Batman (voice),8
487672,Shemar Moore,Victor Stone / Cyborg (voice),9
487672,Nathan Fillion,Green Lantern / Hal Jordan (voice),10
489326,Nat Wolff,Eric,0
489326,Iben Akerlie,Christine,1
489326,Per Frisch,Henrik,2
489326,Priyanka Bose,Hathaway,3
489326,Arthur Hakalahti,Ole,4
489326,Kai Kolstad Rødseth,PST Officer,5
489326,Niko Rusakov,Army soldier,6
489326,Ravdeep Singh Bajwa,Radiologist,7
489326,Geir Kaspersen,FSK soldier / Sniper,8
489326,Ania Nova,Ole's Sister,9
489326,Oddrun Valestrand,Hospital Doctor,10
493529,Chris Pine,Edgin,0
493529,Michelle Rodriguez,Holga,1
493529,Justice Smith,Simon,2
493529,Sophia Lillis,Doric,3
493529,Hugh Grant,Forge,4
493529,Regé-Jean Page,Xenk,5
493529,Chloe Coleman,Kira,6
493529,Daisy Head,Sofina,7
493529,Kyle Hixon,Guard,8
493529,Spencer Wilding,Gorg,9
493529,Will Irvine,Tobias,10
496450,Anouck Hautbois,Marinette Dupain-Cheng / Ladybug (voice),0
496450,Benjamin Bollen,Adrien Agreste / Chat Noir (voice),1
496450,Fanny Bloc,Alya Césaire (voice),2
496450,Alexandre Nguyen,Nino Lahiffe (voice),3
496450,Antoine Tomé,Gabriel Agreste / Le Papillon (voice),4
496450,Marie Chevalot,Chloé Bourgeois / Nathalie Sancoeur (voice),5
496450,Marie Nonnenmacher,Sabrina Raincomprix (voice),6
496450,Martial Le Minoux,Tom Dupain (voice),7
496450,Flora Kaprielian,The Magician (voice),8
496450,Franck Tordjman,Nathaniel Kurtzberg / Ivan Bruel (voice),9
496450,Gilbert Lévy,Maître Fu (voice),10
501170,Ewan McGregor,Danny Torrance,0
501170,Rebecca Ferguson,Rose the Hat,1
501170,Kyliegh Curran,Abra Stone,2
501170,Cliff Curtis,Billy Freeman,3
501170,Zahn McClarnon,Crow Daddy,4
501170,Emily Alyn Lind,Snakebite Andi,5
501170,Selena Anduze,Apron Annie,6
501170,Robert Longstreet,Barry the Chunk,7
501170,Carel Struycken,Grampa Flick,8
501170,Katie Parker,Silent Sarey,9
501170,Jamie Flanagan,Diesel Doug,10
502356,Chris Pratt,Mario (voice),0
502356,Anya Taylor-Joy,Princess Peach (voice),1
502356,Charlie Day,Luigi (voice),2
502356,Jack Black,Bowser (voice),3
502356,Keegan-Michael Key,Toad (voice),4
502356,Seth Rogen,Donkey Kong (voice),5
502356,Fred Armisen,Cranky Kong (voice),6
502356,Sebastian Maniscalco,Spike (voice),7
502356,Charles Martinet,Mario's Dad / Giuseppe (voice),8
502356,Kevin Michael Richardson,Kamek (voice),9
502356,Khary Payton,Penguin King (voice),10
503919,Robert Pattinson,Thomas Howard,0
503919,Willem Dafoe,Thomas Wake,1
503919,Valeriia Karaman,Mermaid,2
503919,Logan Hawkes,Ephraim Winslow,3
503919,Kyla Nicolle,Woman on the Rocks,4
503919,Shaun Clarke,Departing Wickie,5
503919,Pierre Richard,Departing Assistant Wickie,6
503919,Preston Hudson,Tender Mate,7
503919,Jeff Cruts,Tender Mate,8
503919,Sully Seagull,Seagull,9
505262,Daiki Yamashita,Izuku Midoriya (voice),0
505262,Kenta Miyake,All Might (voice),1
505262,Mirai Shida,Melissa Shield (voice),2
505262,Katsuhisa Namase,David Shield (voice),3
505262,Nobuhiko Okamoto,Katsuki Bakugo (voice),4
505262,Ayane Sakura,Ochako Uraraka (voice),5
505262,Kaito Ishikawa,Tenya Iida (voice),6
505262,Yuki Kaji,Shoto Todoroki (voice),7
505262,Marina Inoue,Momo Yaoyorozu (voice),8
505262,Toshiki Masuda,Eijiro Kirishima (voice),9
505262,Ryo Hirohashi,Minoru Mineta (voice),10
506574,Dove Cameron,Mal,0
506574,Sofia Carson,Evie,1
506574,Sarah Jeffery,Audrey,2
506574,Cameron Boyce,Carlos,3
506574,China Anne McClain,Uma,4
506574,Booboo Stewart,Jay,5
506574,Mitchell Hope,Ben,6
506574,Brenna D'Amico,Jane,7
506574,Zachary Gibson,Doug,8
506574,Dylan Playfair,Gil,9
506574,Thomas Doherty,Harry Hook,10
507569,Yuki Kaji,Meliodas (voice),0
507569,Sora Amamiya,Elizabeth Liones (voice),1
507569,Misaki Kuno,Hawk (voice),2
507569,Tatsuhisa Suzuki,Ban (voice),3
507569,Jun Fukuyama,King (voice),4
507569,Aoi Yuuki,Diana (voice),5
507569,Tomokazu Sugita,Escanor (voice),6
507569,Maaya Sakamoto,Merlin (voice),7
507569,Yuuhei Takagi,Gowther (voice),8
507569,Takaya Kuroda,Aterra (voice),9
507569,Reiko Suzuki,Banes (voice),10
508439,Tom Holland,Ian Lightfoot (voice),0
508439,Chris Pratt,Barley Lightfoot (voice),1
508439,Julia Louis-Dreyfus,Laurel Lightfoot (voice),2
508439,Octavia Spencer,The Manticore (voice),3
508439,Mel Rodriguez,Officer Colt Bronco (voice),4
508439,Kyle Bornheimer,Wilden Lightfoot (voice),5
508439,Lena Waithe,Officer Spector (voice),6
508439,Ali Wong,Officer Gore (voice),7
508439,Grey DeLisle,Dewdrop (voice),8
508439,Tracey Ullman,Grecklin (voice),9
508439,Wilmer Valderrama,Gaxton (voice),10
508442,Jamie Foxx,Joe Gardner (voice),0
508442,Tina Fey,22 (voice),1
508442,Graham Norton,Moonwind (voice),2
508442,Rachel House,Terry (voice),3
508442,Alice Braga,Counselor Jerry (voice),4
508442,Richard Ayoade,Counselor Jerry (voice),5
508442,Phylicia Rashād,Libba Gardner (voice),6
508442,Donnell Rawlings,Dez (voice),7
508442,Questlove,Curly (voice),8
508442,Angela Bassett,Dorothea (voice),9
508442,Cora Champommier,Connie (voice),10
508883,Soma Santoki,Mahito Maki (voice),0
508883,Masaki Suda,Gray Heron (voice),1
508883,Ko Shibasaki,Kiriko (voice),2
508883,Aimyon,Lady Himi (voice),3
508883,Yoshino Kimura,Natsuko (voice),4
508883,Takuya Kimura,Shoichi Maki (voice),5
508883,Keiko Takeshita,Izumi (voice),6
508883,Jun Fubuki,Utako (voice),7
508883,Sawako Agawa,Eriko (voice),8
508883,Karen Takizawa,Warawara (voice),9
508883,Shinobu Otake,Aiko (voice),10
508943,Jacob Tremblay,Luca Paguro (voice),0
508943,Jack Dylan Grazer,Alberto Scorfano (voice),1
508943,Emma Berman,Giulia Marcovaldo (voice),2
508943,Saverio Raimondo,Ercole Visconti (voice),3
508943,Maya Rudolph,Daniela Paguro (voice),4
508943,Marco Barricelli,Massimo Marcovaldo (voice),5
508943,Jim Gaffigan,Lorenzo Paguro (voice),6
508943,Peter Sohn,Ciccio (voice),7
508943,Lorenzo Crisci,Guido (voice),8
508943,Marina Massironi,Signora Marsigliese (voice),9
508943,Gino La Monica,Tomasso (Old Fisherman) (voice),10
508947,Rosalie Chiang,Meilin Lee (voice),0
508947,Sandra Oh,Ming (voice),1
508947,Ava Morse,Miriam (voice),2
508947,Hyein Park,Abby (voice),3
508947,Maitreyi Ramakrishnan,Priya (voice),4
508947,Orion Lee,Jin Lee (voice),5
508947,Wai Ching Ho,Grandma (voice),6
508947,Tristan Allerick Chen,Tyler (voice),7
508947,James Hong,Mr. Gao (voice),8
508947,Lori Tan Chinn,Auntie Chen (voice),9
508947,Mia Tagano,Lily (voice),10
512200,Dwayne Johnson,Dr. Smolder Bravestone,0
512200,Kevin Hart,Franklin 'Mouse' Finbar,1
512200,Jack Black,Professor Sheldon 'Shelly' Oberon,2
512200,Karen Gillan,Ruby Roundhouse,3
512200,Awkwafina,Ming,4
512200,Nick Jonas,Jefferson 'Seaplane' McDonough,5
512200,Alex Wolff,Spencer Gilpin,6
512200,Morgan Turner,Martha Kaply,7
512200,Madison Iseman,Bethany,8
512200,Ser'Darius Blain,Anthony 'Fridge' Johnson,9
512200,Danny DeVito,Eddie,10
514754,Daniel Kailin,TV Son (voice),0
514754,Sindy Lau,Mom (voice),1
514754,Sharmaine Yeoh,(voice),2
514754,Tim Zhang,Dad (voice),3
515195,Himesh Patel,Jack Malik,0
515195,Lily James,Ellie Appleton,1
515195,Sophia Di Martino,Carol,2
515195,Ellise Chappell,Lucy,3
515195,Meera Syal,Sheila Malik,4
515195,Harry Michell,Nick,5
515195,Vincent Franklin,Brian,6
515195,Joel Fry,Rocky,7
515195,Michael Kiwanuka,Michael Kiwanuka,8
515195,Karma Sood,Young Jack,9
515195,Gus Brown,Marcus the Dentist,10
515841,Vincent Elbaz,Damien,0
515841,Marie-Sophie Ferdane,Alexandra Lamour,1
515841,Pierre Bénézit,Christophe,2
515841,Blanche Gardin,Sybille,3
515841,Christèle Tual,Annie,4
515841,Rémi Gérard,Samuel,5
515841,Olivier Pajot,Damien's Father,6
515841,Moon Dailly,La Coach,7
515841,Marie-Lorna Vaconsin,"School Teacher #1",8
515841,Maïe Degove,"School Teacher #2",9
515841,Nathalie Grand,"School Teacher #3",10
517302,Siiri Solalinna,Tinja,0
517302,Sophia Heikkilä,Mother,1
517302,Jani Volanen,Father,2
517302,Reino Nordin,Tero,3
517302,Oiva Ollila,Matias,4
517302,Ida Määttänen,Reetta,5
517302,Saija Lentonen,Coach,6
517302,Stella Leppikorpi,Gym Friend,7
517302,Hertta Nieminen,Gym Friend,8
517302,Aada Punakivi,Gym Friend,9
517302,Hertta Karen,Alli - Early Stages 2,10
517839,Eva Melander,Tina,0
517839,Eero Milonoff,Vore,1
517839,Jörgen Thorsson,Roland,2
517839,Ann Petrén,Agneta,3
517839,Sten Ljunggren,Tina's Father,4
517839,Kjell Wilhelmsen,Daniel,5
517839,Rakel Wärmländer,Therese,6
517839,Andreas Kundler,Robert,7
517839,Matti Boustedt,Tomas,8
517839,Tomas Åhnstrand,Stefan,9
517839,Josefin Neldén,Esther,10
518068,Ha Jung-woo,Gang-rim,0
518068,Ju Ji-hoon,Hae Won-maek,1
518068,Kim Hyang-gi,Deok-choon,2
518068,Don Lee,Sung-ju / Household God,3
518068,Kim Dong-wook,Kim Su-hong,4
518068,Lee Jung-jae,King Yeomra,5
518068,Cho Han-cheul,Prosecutor,6
518068,Im Won-hee,Prosecutor,7
518068,Nam Il-woo,Heo Choon-sam,8
518068,Jung Ji-hoon,Heo Hyun-dong,9
518068,Doh Kyung-soo,Private Won Dong-yeon,10
521034,Dixie Egerickx,Mary Lennox,0
521034,Tommy Gene Surridge,Billy,1
521034,Colin Firth,Lord Archibald Craven,2
521034,Julie Walters,Mrs. Medlock,3
521034,Maeve Dermody,Alice,4
521034,Edan Hayhurst,Colin Craven,5
521034,Amir Wilson,Dickon,6
521034,Isis Davis,Martha,7
521034,Richard Hansell,George,8
521034,David Verrey,Jeremy,9
521034,Lee Starkey,Train Passenger,10
524216,Clancy Brown,Montgomery Dark,0
524216,Caitlin Custer,Sam,1
524216,Sarah Hay,Carol,2
524216,Mike C. Nelson,Dr Harold Kubler,3
524216,Jacob Elordi,Jake,4
524216,Barak Hardley,Wendell Owens/Deputy Barns,5
524216,Christine Kilmer,Emma,6
524216,Ben Hethcoat,The Killer,7
524216,Jennifer Irwin,Margaret,8
524216,James Bachman,Ralph Wilkes,9
524216,Alison Gallaher,Mrs. Debra Kubler,10
526050,Regina Hall,Jordan Sanders,0
526050,Issa Rae,April Williams,1
526050,Marsai Martin,Young Jordan Sanders,2
526050,Tone Bell,Preston,3
526050,Mikey Day,Connor,4
526050,JD McCrary,Isaac,5
526050,Marc Hawes,Scott,6
526050,Thalia Tran,Raina,7
526050,Tucker Meek,Devon,8
526050,Luke James,Trevor,9
526050,Rachel Dratch,Agent Bea,10
526051,India Eisley,Maria / Airam,0
526051,Jason Isaacs,Dan,1
526051,Mira Sorvino,Amy,2
526051,Penelope Mitchell,Lily,3
526051,John C. MacDonald,Mark,4
526051,Harrison Gilbertson,Sean,5
526051,Kristen Harris,Naomi,6
526051,Kiera Johnson,Ginny - Woman at Clinic,7
526051,Michal Bernstein,Claudia,8
526051,Glenn Odero,Waiter,9
526051,Ernie Pitts,Gabriel,10
526896,Jared Leto,Dr. Michael Morbius,0
526896,Matt Smith,Milo,1
526896,Adria Arjona,Martine Bancroft,2
526896,Jared Harris,Dr. Emil Nicholas,3
526896,Tyrese Gibson,Agent Simon Stroud,4
526896,Al Madrigal,Agent Rodriguez,5
526896,Michael Keaton,Adrian Toomes,6
526896,Zaris-Angel Hator,Anna,7
526896,Joe Ferrara,Bush Pilot,8
526896,Charlie Shotwell,Young Michael,9
526896,Joseph Esson,Young Milo,10
527261,Stanley Tucci,Hugh Andrews,0
527261,Kiernan Shipka,Ally Andrews,1
527261,Miranda Otto,Kelly Andrews,2
527261,Kate Trotter,Lynn,3
527261,John Corbett,Glenn,4
527261,Kyle Breitkopf,Jude Andrews,5
527261,Dempsey Bryk,Rob,6
527261,Billy MacLellan,The Reverend,7
527261,Chris Whitby,Man with Shotgun,8
527261,Barbara Gordon,Woman with Shotgun,9
527261,Zoe Doyle,Mother,10
527435,Darby Camp,Kate Pierce,0
527435,Judah Lewis,Teddy Pierce,1
527435,Kurt Russell,Santa Claus,2
527435,Martin Roach,Dave Poveda,3
527435,Lamorne Morris,Mikey Jameson,4
527435,Kimberly Williams-Paisley,Claire Pierce,5
527435,Oliver Hudson,Doug Pierce,6
527435,Tony Nappo,Charlie Plummer,7
527435,Vella Lovell,Wendy,8
527435,Lauren Collins,Woman at Another Table,9
527435,Steven Van Zandt,Wolfie,10
527774,Kelly Marie Tran,Raya (voice),0
527774,Awkwafina,Sisu (voice),1
527774,Gemma Chan,Namaari (voice),2
527774,Alan Tudyk,Tuk Tuk (voice),3
527774,Izaac Wang,Boun (voice),4
527774,Benedict Wong,Tong (voice),5
527774,Daniel Dae Kim,Benja (voice),6
527774,Thalia Tran,Little Noi (voice),7
527774,Sandra Oh,Virana (voice),8
527774,Dichen Lachman,General Atitaya / Spine Warrior (voice),9
527774,Patti Harrison,Tail Chief (voice),10
529203,Nicolas Cage,Grug (voice),0
529203,Emma Stone,Eep (voice),1
529203,Ryan Reynolds,Guy (voice),2
529203,Catherine Keener,Ugga (voice),3
529203,Cloris Leachman,Gran (voice),4
529203,Clark Duke,Thunk (voice),5
529203,Leslie Mann,Hope Betterman (voice),6
529203,Peter Dinklage,Phil Betterman (voice),7
529203,Kelly Marie Tran,Dawn Betterman (voice),8
529203,Kailey Crawford,Sandy (voice),9
529203,Chris Sanders,Belt (voice),10
529216,Adriana Ugarte,Vera Roy,0
529216,Chino Darín,Inspector Leira,1
529216,Javier Gutiérrez,Ángel Prieto,2
529216,Álvaro Morte,David Ortiz,3
529216,Nora Navas,Clara Medina,4
529216,Miquel Fernández,Aitor Medina,5
529216,Clara Segura,Hilda Weiss,6
529216,Mima Riera,María Lasarte,7
529216,Aina Clotet,Úrsula,8
529216,Albert Pérez,Román,9
529216,Julio Bohigas-Couto,Nico Lasarte (12),10
530081,Sam Elliott,Calvin Barr,0
530081,Aidan Turner,Calvin Barr,1
530081,Caitlin FitzGerald,Maxine,2
530081,Rizwan Manji,Maple Leaf,3
530081,Larry Miller,Ed,4
530081,Ron Livingston,Flag Pin,5
530081,Nikolai Tsankov,The Russian,6
530081,Ellar Coltrane,The Clerk,7
530081,Sean Bridgers,Mr. Gardner / Mr. Gardner's Son,8
530081,Kelley Curran,Mrs. Gardner,9
530081,Alton Fitzgerald White,George,10
531219,Anne Hathaway,Grand High Witch,0
531219,Octavia Spencer,Grandma,1
531219,Stanley Tucci,Mr Stringer,2
531219,Jahzir Bruno,Hero Boy,3
531219,Chris Rock,Older Hero (voice),4
531219,Codie-Lei Eastick,Bruno Jenkins,5
531219,Kristin Chenoweth,Daisy / Mary (voice),6
531219,Charles Edwards,Mr Jenkins,7
531219,Morgana Robinson,Mrs Jenkins,8
531219,Brian Bovell,Reginald,9
531219,Josette Simon,Zelda,10
532067,Jun Fukushima,Kazuma Satou (voice),0
532067,Rie Takahashi,Megumin (voice),1
532067,Sora Amamiya,Aqua (voice),2
532067,Ai Kayano,Lalatina 'Darkness' Dustiness Ford (voice),3
532067,Yui Horie,Wiz (voice),4
532067,Aki Toyosaki,Yunyun (voice),5
532067,Akeno Watanabe,Sylvia (voice),6
532067,Hiroki Takahashi,Hyoizaburo (voice),7
532067,Mamiko Noto,Yuiyui (voice),8
532067,Maria Naganawa,Komekko (voice),9
