movie_id,title,release_date,rating,popularity,release_year,genres,category
9078,The Sword in the Stone,1963-12-25,7.2,8.5708,1963,"Animation, Family, Fantasy",Fairy Tale
116745,The Secret Life of Walter Mitty,2013-12-18,7.2,8.1034,2013,"Adventure, Comedy, Drama, Fantasy",Fantasy Epic
5590,Donkey Skin,1970-12-16,7.2,2.9049,1970,"Fantasy, Comedy, Romance",Fantasy Epic
34584,The NeverEnding Story,1984-04-06,7.2,7.019,1984,"Adventure, Fantasy, Family, Drama",Fantasy Epic
10198,The Princess and the Frog,2009-12-08,7.2,11.5655,2009,"Animation, Romance, Fantasy, Family",Fairy Tale
204436,Jack and the Cuckoo-Clock Heart,2014-01-29,7.2,2.7372,2014,"Animation, Romance, Adventure, Drama, Fantasy",Fantasy Epic
297762,Wonder Woman,2017-05-30,7.2,15.6207,2017,"Action, Adventure, Fantasy",Sword and Sorcery
6978,Big Trouble in Little China,1986-05-30,7.2,8.9019,1986,"Action, Comedy, Fantasy, Adventure",Sword and Sorcery
12105,Yellow Submarine,1968-07-17,7.2,4.1749,1968,"Animation, Adventure, Comedy, Fantasy",Fantasy Epic
900667,One Piece Film Red,2022-08-06,7.2,7.4626,2022,"Animation, Adventure, Action, Fantasy",Sword and Sorcery
152603,Only Lovers Left Alive,2013-12-12,7.2,5.2104,2013,"Drama, Romance, Fantasy",Fantasy Epic
12159,What Dreams May Come,1998-10-02,7.2,7.4354,1998,"Drama, Fantasy, Romance",Fantasy Epic
302429,Strange Magic,2015-01-23,7.2,5.7552,2015,"Animation, Family, Fantasy",Fairy Tale
2668,Sleepy Hollow,1999-11-19,7.2,9.2592,1999,"Fantasy, Thriller, Horror",Dark Fantasy
10693,Peter Pan,1953-02-05,7.2,10.3165,1953,"Animation, Family, Adventure, Fantasy",Fairy Tale
12092,Alice in Wonderland,1951-07-28,7.2,12.5898,1951,"Animation, Family, Fantasy, Adventure",Fairy Tale
2280,Big,1988-06-03,7.2,9.1462,1988,"Fantasy, Drama, Comedy",Fantasy Epic
15359,Wonder Woman,2009-03-03,7.2,5.7316,2009,"Action, Adventure, Animation, Fantasy, Sci-Fi",Sword and Sorcery
407655,A Cinderella Story: If the Shoe Fits,2016-08-02,7.2,6.367,2016,"Comedy, Family, Fantasy",Fantasy Epic
560050,Over the Moon,2020-10-16,7.2,4.6163,2020,"Animation, Adventure, Family, Fantasy",Fairy Tale
10830,Matilda,1996-08-02,7.2,13.0355,1996,"Comedy, Family, Fantasy",Fantasy Epic
15283,Pom Poko,1994-07-16,7.2,4.5853,1994,"Adventure, Animation, Fantasy",Fantasy Epic
11044,Arizona Dream,1993-01-06,7.2,5.1685,1993,"Fantasy, Comedy, Drama, Romance",Fantasy Epic
11533,Jason and the Argonauts,1963-06-13,7.2,5.5873,1963,"Adventure, Family, Fantasy",Fantasy Epic
1040148,"Ruby Gillman, Teenage Kraken",2023-06-28,7.2,8.4703,2023,"Animation, Family, Fantasy, Comedy",Fairy Tale
527435,The Christmas Chronicles,2018-11-22,7.2,7.765,2018,"Comedy, Adventure, Family, Fantasy",Fantasy Epic
647,Final Fantasy VII: Advent Children,2005-07-14,7.2,3.6128,2005,"Animation, Action, Adventure, Fantasy, Sci-Fi",Sword and Sorcery
642885,Hocus Pocus 2,2022-09-27,7.2,6.8031,2022,"Fantasy, Comedy",Fantasy Epic
585245,Clifford the Big Red Dog,2021-11-10,7.2,7.0097,2021,"Family, Adventure, Comedy, Fantasy",Fantasy Epic
277217,Descendants,2015-07-31,7.2,9.4577,2015,"Family, Adventure, Fantasy",Fantasy Epic
475215,Mirai,2018-07-20,7.2,3.9946,2018,"Animation, Family, Fantasy, Adventure, Drama",Fairy Tale
645757,That Christmas,2024-11-27,7.2,5.9464,2024,"Animation, Comedy, Family, Fantasy, Adventure",Fairy Tale
459003,Mavka: The Forest Song,2023-03-02,7.1,3.8877,2023,"Animation, Adventure, Family, Fantasy",Fairy Tale
501170,Doctor Sleep,2019-10-30,7.1,10.7172,2019,"Horror, Fantasy",Dark Fantasy
927,Gremlins,1984-06-08,7.1,10.185,1984,"Fantasy, Horror, Comedy",Dark Fantasy
430447,Mary and The Witch's Flower,2017-07-08,7.1,4.8894,2017,"Animation, Adventure, Family, Fantasy",Fairy Tale
10601,Peter Pan,2003-12-18,7.1,7.8951,2003,"Adventure, Fantasy, Family",Fantasy Epic
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,7.1,19.768,2005,"Adventure, Family, Fantasy",Fantasy Epic
11639,The Dark Crystal,1982-12-17,7.1,7.0936,1982,"Adventure, Family, Fantasy",Fantasy Epic
672647,The Map of Tiny Perfect Things,2021-02-12,7.1,5.7758,2021,"Fantasy, Romance",Fantasy Epic
15370,The Cat Returns,2002-07-19,7.1,6.7348,2002,"Adventure, Fantasy, Animation, Drama, Family",Fairy Tale
408,Snow White and the Seven Dwarfs,1938-01-14,7.1,12.2399,1938,"Fantasy, Animation, Family",Fairy Tale
11687,The Visitors,1993-01-27,7.1,4.0834,1993,"Fantasy, Comedy",Fantasy Epic
4688,Across the Universe,2007-09-14,7.1,4.6361,2007,"Drama, Romance, Fantasy",Fantasy Epic
561,Constantine,2005-02-08,7.1,14.7618,2005,"Fantasy, Action, Horror",Dark Fantasy
103332,Ruby Sparks,2012-07-25,7.1,6.2241,2012,"Comedy, Romance, Fantasy, Drama",Fantasy Epic
2323,Field of Dreams,1989-04-21,7.1,6.1148,1989,"Drama, Fantasy",Fantasy Epic
279229,Sapphire Blue,2014-08-14,7.1,1.8489,2014,"Fantasy, Romance, Drama",Fantasy Epic
10895,Pinocchio,1940-02-23,7.1,10.2081,1940,"Animation, Family, Fantasy",Fairy Tale
323027,Justice League: Gods and Monsters,2015-06-18,7.1,5.5616,2015,"Action, Animation, Fantasy, Adventure, Sci-Fi",Sword and Sorcery
547016,The Old Guard,2020-07-09,7.1,5.2758,2020,"Action, Fantasy",Sword and Sorcery
749004,Petite Maman,2021-06-02,7.1,1.6777,2021,"Drama, Fantasy",Fantasy Epic
487242,Suicide Squad: Hell to Pay,2018-03-23,7.1,5.8466,2018,"Sci-Fi, Action, Animation, Fantasy",Sword and Sorcery
836225,The Exorcism of God,2022-03-11,7.1,10.3494,2022,"Horror, Crime, Drama, Fantasy",Dark Fantasy
102651,Maleficent,2014-05-28,7.1,13.7898,2014,"Fantasy, Adventure, Action, Family, Romance",Fantasy Epic
420817,Aladdin,2019-05-22,7.1,13.6016,2019,"Adventure, Fantasy, Romance, Family",Fantasy Epic
845222,Kingdom: Ashin of the North,2021-07-23,7.1,4.4861,2021,"Drama, Fantasy, Thriller",Dark Fantasy
1246049,Dracula,2025-07-30,7.1,41.4724,2025,"Horror, Fantasy, Romance",Dark Fantasy
856289,Creation of the Gods I: Kingdom of Storms,2023-07-15,7.1,6.4985,2023,"Action, Fantasy",Sword and Sorcery
11836,The SpongeBob SquarePants Movie,2004-11-19,7.1,11.2832,2004,"Family, Comedy, Adventure, Animation, Fantasy",Fairy Tale
428449,A Ghost Story,2017-04-24,7.1,6.2802,2017,"Drama, Fantasy, Romance",Fantasy Epic
436931,Pokémon the Movie: I Choose You!,2017-07-15,7.1,4.9825,2017,"Family, Animation, Adventure, Fantasy",Fairy Tale
11934,The Hudsucker Proxy,1994-03-11,7.1,4.9913,1994,"Comedy, Drama, Fantasy",Fantasy Epic
2907,The Addams Family,1991-11-22,7.1,9.0719,1991,"Comedy, Fantasy",Fantasy Epic
16140,Death Note: The Last Name,2006-10-28,7.1,2.9695,2006,"Fantasy, Thriller",Dark Fantasy
7980,The Lovely Bones,2009-12-26,7.1,8.9024,2009,"Fantasy, Drama",Fantasy Epic
16007,Death Note,2006-06-17,7.1,4.4142,2006,"Fantasy, Thriller",Dark Fantasy
173,"20,000 Leagues Under the Sea",1954-12-23,7.1,5.9458,1954,"Adventure, Sci-Fi, Fantasy",Fantasy Epic
581389,Space Sweepers,2021-02-05,7.1,2.8416,2021,"Drama, Fantasy, Sci-Fi",Fantasy Epic
570131,Love at Second Sight,2019-01-18,7.0,2.6662,2019,"Comedy, Romance, Fantasy",Fantasy Epic
560044,The Willoughbys,2020-04-22,7.0,6.3127,2020,"Animation, Comedy, Family, Fantasy",Fairy Tale
11224,Cinderella,1950-02-22,7.0,12.9219,1950,"Family, Fantasy, Animation, Romance",Fairy Tale
787699,Wonka,2023-12-06,7.0,12.3945,2023,"Comedy, Family, Fantasy",Fantasy Epic
118,Charlie and the Chocolate Factory,2005-07-13,7.0,14.258,2005,"Adventure, Comedy, Family, Fantasy",Fantasy Epic
585083,Hotel Transylvania: Transformania,2022-01-31,7.0,10.4152,2022,"Animation, Comedy, Family, Adventure, Fantasy",Fairy Tale
10439,Hocus Pocus,1993-07-16,7.0,8.4696,1993,"Fantasy, Comedy, Family",Fantasy Epic
779782,The School for Good and Evil,2022-10-19,7.0,5.9318,2022,"Fantasy, Comedy, Adventure",Fantasy Epic
639933,The Northman,2022-04-07,7.0,11.3089,2022,"Action, Adventure, Fantasy",Sword and Sorcery
588921,Ainbo: Spirit of the Amazon,2021-02-09,7.0,4.878,2021,"Adventure, Animation, Family, Fantasy",Fairy Tale
487672,Reign of the Supermen,2019-01-13,7.0,5.9415,2019,"Sci-Fi, Animation, Action, Fantasy, Drama",Sword and Sorcery
12335,Bedknobs and Broomsticks,1971-10-07,7.0,5.406,1971,"Family, Animation, Fantasy",Fairy Tale
2044,The Lake House,2006-06-16,7.0,7.25,2006,"Romance, Drama, Fantasy",Fantasy Epic
15775,If Only,2004-01-23,7.0,6.1747,2004,"Drama, Romance, Fantasy",Fantasy Epic
62177,Brave,2012-06-21,7.0,14.2555,2012,"Animation, Family, Fantasy, Adventure",Fairy Tale
926899,The House,2022-01-14,7.0,6.4804,2022,"Animation, Drama, Comedy, Horror, Fantasy",Dark Fantasy
847,Willow,1988-05-20,7.0,7.1657,1988,"Fantasy, Adventure, Action",Sword and Sorcery
71864,The Odd Life of Timothy Green,2012-08-15,7.0,5.7913,2012,"Fantasy, Drama, Comedy, Family",Fantasy Epic
12665,Powder,1995-10-27,7.0,4.0235,1995,"Drama, Fantasy",Fantasy Epic
1730,Inland Empire,2006-12-06,7.0,5.0715,2006,"Horror, Thriller, Drama, Fantasy",Dark Fantasy
14411,Sinbad: Legend of the Seven Seas,2003-07-02,7.0,7.7665,2003,"Family, Animation, Adventure, Fantasy, Action",Fairy Tale
1011985,Kung Fu Panda 4,2024-03-02,7.0,32.8095,2024,"Animation, Family, Action, Comedy, Adventure, Fantasy",Fairy Tale
526,Ladyhawke,1985-03-27,7.0,6.1507,1985,"Adventure, Comedy, Fantasy",Fantasy Epic
1241982,Moana 2,2024-11-21,7.0,31.4828,2024,"Animation, Adventure, Family, Comedy, Fantasy",Fairy Tale
245842,The King's Daughter,2022-01-21,7.0,5.812,2022,"Fantasy, Adventure, Family",Fantasy Epic
13192,Moonwalker,1988-10-29,7.0,4.629,1988,Fantasy,Fantasy Epic
845781,Red One,2024-10-31,7.0,12.6362,2024,"Action, Comedy, Fantasy",Sword and Sorcery
23202,Trick 'r Treat,2007-12-09,7.0,6.8119,2007,"Horror, Fantasy",Dark Fantasy
103328,Holy Motors,2012-07-02,7.0,1.9765,2012,"Drama, Fantasy",Fantasy Epic
300,The Science of Sleep,2006-06-25,7.0,2.9763,2006,"Comedy, Drama, Fantasy",Fantasy Epic
763215,Damsel,2024-03-07,7.0,10.4491,2024,"Fantasy, Action, Adventure",Sword and Sorcery
460465,Mortal Kombat,2021-04-07,7.0,14.9116,2021,"Action, Fantasy, Adventure",Sword and Sorcery
854,The Mask,1994-07-29,7.0,14.0876,1994,"Comedy, Fantasy, Crime, Romance",Fantasy Epic
615774,Scooby-Doo! Return to Zombie Island,2019-09-03,7.0,4.9225,2019,"Fantasy, Animation, Family, Adventure, Comedy, Horror",Dark Fantasy
287947,Shazam!,2019-03-29,7.0,9.9112,2019,"Action, Comedy, Fantasy",Sword and Sorcery
894205,Werewolf by Night,2022-09-25,7.0,7.0572,2022,"Action, Fantasy, Horror",Dark Fantasy
1024,Heavenly Creatures,1994-09-12,7.0,5.4263,1994,"Drama, Fantasy",Fantasy Epic
2758,Addams Family Values,1993-11-19,7.0,9.6435,1993,"Comedy, Family, Fantasy",Fantasy Epic
811367,22 vs. Earth,2021-04-30,7.0,2.1259,2021,"Family, Comedy, Fantasy, Animation",Fairy Tale
321612,Beauty and the Beast,2017-03-16,7.0,13.9292,2017,"Family, Fantasy, Romance",Fantasy Epic
14506,The Adventures of Baron Munchausen,1988-12-07,7.0,5.507,1988,"Fantasy, Adventure, Comedy",Fantasy Epic
337556,Emerald Green,2016-07-07,7.0,2.0464,2016,"Fantasy, Action",Sword and Sorcery
13198,Wristcutters: A Love Story,2007-10-19,7.0,4.7488,2007,"Comedy, Drama, Fantasy, Romance",Fantasy Epic
564,The Mummy,1999-04-16,7.0,27.7621,1999,"Adventure, Action, Fantasy",Sword and Sorcery
397837,Before I Fall,2017-03-02,7.0,5.8282,2017,"Drama, Fantasy",Fantasy Epic
639720,IF,2024-05-08,7.0,11.2903,2024,"Comedy, Fantasy, Family",Fantasy Epic
76492,Hotel Transylvania,2012-09-20,7.0,14.6389,2012,"Animation, Comedy, Family, Fantasy",Fairy Tale
11227,Angel-A,2005-12-21,7.0,2.1859,2005,"Romance, Comedy, Drama, Fantasy",Fantasy Epic
9007,Just Like Heaven,2005-09-16,7.0,6.9094,2005,"Comedy, Romance, Fantasy",Fantasy Epic
17445,Green Lantern: First Flight,2009-07-28,7.0,5.4046,2009,"Action, Adventure, Fantasy, Animation, Sci-Fi",Sword and Sorcery
10228,Pokémon: The First Movie,1998-07-18,7.0,6.0016,1998,"Animation, Family, Adventure, Fantasy, Action",Fairy Tale
10166,The Witches,1990-05-25,6.9,6.2176,1990,"Fantasy, Family, Horror",Dark Fantasy
11527,Excalibur,1981-04-10,6.9,8.5458,1981,"Adventure, Fantasy",Fantasy Epic
364,Batman Returns,1992-06-19,6.9,11.5533,1992,"Action, Fantasy",Sword and Sorcery
16093,Carnival of Souls,1962-11-02,6.9,4.3462,1962,"Horror, Fantasy",Dark Fantasy
175774,Ruby Red,2013-03-14,6.9,2.0764,2013,"Fantasy, Drama, Romance",Fantasy Epic
19933,The Brave Little Toaster,1987-07-09,6.9,4.9698,1987,"Animation, Adventure, Fantasy, Family",Fairy Tale
10882,Sleeping Beauty,1959-02-17,6.9,12.2309,1959,"Fantasy, Animation, Romance, Family",Fairy Tale
917496,Beetlejuice Beetlejuice,2024-09-04,6.9,12.9453,2024,"Comedy, Fantasy, Horror",Dark Fantasy
24420,The Time Traveler's Wife,2009-08-14,6.9,6.8078,2009,"Drama, Romance, Fantasy",Fantasy Epic
639721,The Addams Family 2,2021-10-01,6.9,5.9418,2021,"Animation, Family, Comedy, Fantasy, Adventure",Fairy Tale
1114967,Good Fortune,2025-10-14,6.9,9.9153,2025,"Comedy, Fantasy",Fantasy Epic
347031,Swiss Army Man,2016-06-24,6.9,6.3372,2016,"Comedy, Drama, Romance, Fantasy, Adventure",Fantasy Epic
1832,Dogma,1999-10-04,6.9,9.0518,1999,"Fantasy, Comedy, Adventure",Fantasy Epic
9871,Ginger Snaps,2000-12-11,6.9,5.8332,2000,"Fantasy, Horror, Drama, Thriller",Dark Fantasy
741074,Once Upon a Snowman,2020-10-23,6.9,4.7492,2020,"Animation, Family, Comedy, Fantasy",Fairy Tale
816904,Mummies,2023-01-05,6.9,4.1143,2023,"Animation, Adventure, Fantasy, Family",Fairy Tale
13179,Tinker Bell,2008-09-11,6.9,8.3208,2008,"Animation, Family, Adventure, Fantasy",Fairy Tale
402431,Wicked,2024-10-16,6.9,30.9852,2024,"Drama, Romance, Fantasy",Fantasy Epic
170657,Journey to the West: Conquering the Demons,2013-02-07,6.9,5.5554,2013,"Action, Fantasy, Adventure, Comedy",Sword and Sorcery
447404,Pokémon Detective Pikachu,2019-05-03,6.9,10.4648,2019,"Action, Adventure, Fantasy",Sword and Sorcery
17979,A Christmas Carol,2009-11-04,6.9,8.2559,2009,"Animation, Fantasy, Drama, Family",Fairy Tale
10323,Clash of the Titans,1981-06-12,6.9,6.222,1981,"Adventure, Fantasy, Action",Sword and Sorcery
77459,A Monster in Paris,2011-10-12,6.9,3.4399,2011,"Adventure, Animation, Comedy, Family, Fantasy",Fairy Tale
13253,Futurama: Bender's Game,2008-11-03,6.9,5.0687,2008,"Animation, Comedy, Sci-Fi, Action, Fantasy",Sword and Sorcery
8953,Steamboy,2004-07-17,6.9,3.7026,2004,"Animation, Fantasy, Sci-Fi",Fantasy Epic
177888,Teen Beach Movie,2013-08-07,6.9,5.475,2013,"Family, Comedy, Fantasy",Fantasy Epic
11571,Journey to the Center of the Earth,1959-12-15,6.9,4.7379,1959,"Adventure, Fantasy, Family",Fantasy Epic
24100,The Little Vampire,2000-10-27,6.9,4.8095,2000,"Family, Adventure, Comedy, Fantasy",Fantasy Epic
660942,The Innocents,2021-09-03,6.9,2.9435,2021,"Horror, Drama, Fantasy",Dark Fantasy
556694,Three Thousand Years of Longing,2022-08-24,6.9,4.032,2022,"Drama, Fantasy, Romance",Fantasy Epic
512200,Jumanji: The Next Level,2019-12-04,6.9,10.0101,2019,"Adventure, Comedy, Fantasy",Fantasy Epic
13285,Barbie Fairytopia: Mermaidia,2006-03-14,6.9,5.5185,2006,"Animation, Family, Adventure, Fantasy",Fairy Tale
278927,The Jungle Book,2016-04-07,6.9,10.8087,2016,"Family, Adventure, Fantasy",Fantasy Epic
16962,Barbie Fairytopia: Magic of the Rainbow,2007-03-13,6.9,5.3174,2007,"Animation, Family, Fantasy, Romance",Fairy Tale
9667,The Jacket,2005-03-04,6.9,5.0353,2005,"Drama, Sci-Fi, Thriller, Fantasy",Dark Fantasy
360920,The Grinch,2018-11-08,6.9,9.7078,2018,"Family, Comedy, Animation, Fantasy",Fairy Tale
297802,Aquaman,2018-12-07,6.9,19.6144,2018,"Action, Adventure, Fantasy",Sword and Sorcery
8009,Highlander,1986-03-07,6.9,10.8896,1986,"Adventure, Action, Fantasy",Sword and Sorcery
57737,Barbie: A Fairy Secret,2011-03-01,6.9,5.3281,2011,"Animation, Family, Fantasy",Fairy Tale
1494,Curse of the Golden Flower,2006-12-14,6.9,4.8323,2006,"Action, Drama, Fantasy",Sword and Sorcery
28609,Dragon Ball Z: Dead Zone,1989-07-15,6.9,4.2094,1989,"Animation, Action, Fantasy",Sword and Sorcery
526050,Little,2019-04-04,6.9,4.8658,2019,"Comedy, Fantasy, Romance",Fantasy Epic
110390,A Pigeon Sat on a Branch Reflecting on Existence,2014-10-24,6.9,1.3215,2014,"Drama, Comedy, Fantasy",Fantasy Epic
400155,Hotel Transylvania 3: Summer Vacation,2018-06-28,6.8,12.1467,2018,"Animation, Comedy, Family, Fantasy",Fairy Tale
10019,Mannequin,1987-02-13,6.8,8.0682,1987,"Comedy, Romance, Fantasy",Fantasy Epic
1125257,Freakier Friday,2025-08-06,6.8,11.7377,2025,"Comedy, Fantasy, Family",Fantasy Epic
277,Underworld,2003-09-19,6.8,8.2916,2003,"Fantasy, Action, Thriller",Dark Fantasy
4523,Enchanted,2007-11-20,6.8,10.8043,2007,"Comedy, Family, Fantasy, Romance",Fantasy Epic
18937,Quest for Camelot,1998-05-15,6.8,5.4782,1998,"Fantasy, Animation, Drama, Romance, Family",Fairy Tale
879,Hook,1991-04-10,6.8,10.4928,1991,"Adventure, Fantasy, Comedy, Family",Fantasy Epic
283366,Miss Peregrine's Home for Peculiar Children,2016-09-28,6.8,10.3613,2016,"Fantasy, Adventure, Drama, Family",Fantasy Epic
338952,Fantastic Beasts: The Crimes of Grindelwald,2018-11-14,6.8,7.1763,2018,"Fantasy, Adventure",Fantasy Epic
846867,Mad God,2021-09-17,6.8,5.5989,2021,"Animation, Fantasy, Horror, Sci-Fi",Dark Fantasy
261102,The Misfits Club,2014-12-25,6.8,1.5363,2014,"Romance, Drama, Fantasy, Comedy",Fantasy Epic
337401,Mulan,2020-09-04,6.8,8.268,2020,"Adventure, Fantasy, Action",Sword and Sorcery
84175,Beasts of the Southern Wild,2012-06-29,6.8,2.4192,2012,"Drama, Fantasy",Fantasy Epic
76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,2011-10-25,6.8,3.5955,2011,"Sci-Fi, Fantasy, Adventure, Action, Comedy",Sword and Sorcery
150689,Cinderella,2015-03-06,6.8,15.9781,2015,"Romance, Fantasy, Family, Drama",Fantasy Epic
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,6.8,6.4581,2010,"Animation, Adventure, Family, Fantasy",Fairy Tale
446894,Smallfoot,2018-09-20,6.8,4.6171,2018,"Family, Comedy, Adventure, Animation, Fantasy",Fairy Tale
11708,Chitty Chitty Bang Bang,1968-12-17,6.8,6.1748,1968,"Family, Adventure, Fantasy, Comedy",Fantasy Epic
353486,Jumanji: Welcome to the Jungle,2017-12-09,6.8,7.7258,2017,"Adventure, Comedy, Fantasy, Action",Sword and Sorcery
25475,Tinker Bell and the Lost Treasure,2009-09-03,6.8,7.0283,2009,"Animation, Family, Adventure, Fantasy",Fairy Tale
27850,Halloweentown,1998-11-10,6.8,4.7565,1998,"Fantasy, Comedy",Fantasy Epic
5994,The Family Man,2000-12-12,6.8,8.4757,2000,"Comedy, Drama, Romance, Fantasy",Fantasy Epic
13682,Pooh's Heffalump Movie,2005-02-11,6.8,6.5464,2005,"Family, Animation, Comedy, Fantasy",Fairy Tale
11497,All Dogs Go to Heaven,1989-11-17,6.8,7.91,1989,"Drama, Animation, Family, Comedy, Fantasy",Fairy Tale
2300,Space Jam,1996-11-15,6.8,8.0401,1996,"Family, Animation, Sci-Fi, Fantasy, Comedy",Fairy Tale
795,City of Angels,1998-04-10,6.8,7.4802,1998,"Romance, Drama, Fantasy",Fantasy Epic
9387,Conan the Barbarian,1982-03-16,6.8,8.8994,1982,"Adventure, Fantasy, Action",Sword and Sorcery
759175,The Princess,2022-06-16,6.8,5.9421,2022,"Action, Fantasy",Sword and Sorcery
18198,Barbie Mariposa,2008-02-26,6.8,5.1277,2008,"Animation, Fantasy, Family",Fairy Tale
1001865,Scrooge: A Christmas Carol,2022-11-18,6.8,5.3868,2022,"Animation, Family, Fantasy",Fairy Tale
668482,Roald Dahl's Matilda the Musical,2022-11-25,6.8,7.9648,2022,"Family, Comedy, Fantasy",Fantasy Epic
1226863,The Super Mario Galaxy Movie,2026-04-01,6.8,828.4621,2026,"Family, Comedy, Adventure, Fantasy, Animation",Fairy Tale
16910,Naruto the Movie: Legend of the Stone of Gelel,2005-08-06,6.8,5.4142,2005,"Animation, Adventure, Fantasy",Fantasy Epic
11319,The Rescuers,1977-06-22,6.8,4.1419,1977,"Fantasy, Family, Animation, Adventure",Fairy Tale
228161,Home,2015-03-18,6.8,9.08,2015,"Fantasy, Comedy, Animation, Sci-Fi, Family",Fairy Tale
9647,Scrooged,1988-11-22,6.8,5.6247,1988,"Fantasy, Comedy, Drama",Fantasy Epic
2179,Tenacious D in The Pick of Destiny,2006-11-22,6.8,6.7701,2006,"Comedy, Fantasy, Adventure",Fantasy Epic
601796,Alienoid,2022-07-20,6.8,5.9297,2022,"Sci-Fi, Action, Fantasy, Adventure",Sword and Sorcery
8871,How the Grinch Stole Christmas,2000-11-17,6.8,9.9435,2000,"Family, Comedy, Fantasy",Fantasy Epic
424781,Sorry to Bother You,2018-07-06,6.8,6.256,2018,"Fantasy, Sci-Fi, Comedy",Fantasy Epic
9374,Death Becomes Her,1992-07-30,6.8,8.459,1992,"Comedy, Fantasy, Horror",Dark Fantasy
9100,The Craft,1996-05-03,6.8,8.6101,1996,"Horror, Drama, Fantasy",Dark Fantasy
10096,13 Going on 30,2004-04-13,6.8,8.8944,2004,"Comedy, Fantasy, Romance",Fantasy Epic
10195,Thor,2011-04-21,6.8,14.1397,2011,"Adventure, Fantasy, Action",Sword and Sorcery
11253,Hellboy II: The Golden Army,2008-07-11,6.8,5.5623,2008,"Fantasy, Action",Sword and Sorcery
325189,Teen Beach 2,2015-06-26,6.8,5.1876,2015,"Family, Comedy, Fantasy",Fantasy Epic
159824,Hotel Transylvania 2,2015-09-21,6.8,10.0941,2015,"Animation, Comedy, Family, Fantasy",Fairy Tale
6435,Practical Magic,1998-10-16,6.8,8.9597,1998,"Romance, Comedy, Fantasy",Fantasy Epic
571891,Pokémon the Movie: Mewtwo Strikes Back - Evolution,2019-07-12,6.8,4.4404,2019,"Animation, Adventure, Fantasy, Action, Family",Fairy Tale
44683,Tinker Bell and the Great Fairy Rescue,2010-07-29,6.8,6.8967,2010,"Animation, Adventure, Family, Fantasy",Fairy Tale
635910,The Last Voyage of the Demeter,2023-08-09,6.8,7.2689,2023,"Horror, Fantasy",Dark Fantasy
10510,Miracle on 34th Street,1994-11-18,6.8,6.2914,1994,"Fantasy, Drama, Family",Fantasy Epic
4244,The Kid,2000-07-07,6.8,4.121,2000,"Fantasy, Comedy, Family",Fantasy Epic
15849,The Mummy,1932-12-22,6.7,4.6861,1932,"Horror, Fantasy",Dark Fantasy
21481,Twitches,2005-10-14,6.7,6.3407,2005,"Comedy, Drama, Family, Fantasy",Fantasy Epic
755566,Day Shift,2022-08-12,6.7,8.2696,2022,"Action, Fantasy, Horror, Comedy, Thriller",Dark Fantasy
7985,Penelope,2007-11-17,6.7,6.6638,2007,"Fantasy, Comedy, Romance",Fantasy Epic
36897,Pokémon: Mewtwo Returns,2001-08-17,6.7,2.6543,2001,"Animation, Family, Action, Adventure, Drama, Fantasy",Fairy Tale
12599,Pokémon the Movie 2000,1999-07-17,6.7,4.7352,1999,"Adventure, Fantasy, Animation, Sci-Fi, Family",Fairy Tale
1870,Fantomas Unleashed,1965-12-08,6.7,1.6957,1965,"Comedy, Crime, Adventure, Fantasy",Fantasy Epic
253980,Marvel One-Shot: All Hail the King,2014-02-04,6.7,4.6151,2014,"Action, Comedy, Fantasy",Sword and Sorcery
10837,DuckTales: The Movie - Treasure of the Lost Lamp,1990-08-03,6.7,6.0334,1990,"Adventure, Animation, Family, Comedy, Fantasy",Fairy Tale
8967,The Tree of Life,2011-05-17,6.7,6.5198,2011,"Drama, Fantasy",Fantasy Epic
310,Bruce Almighty,2003-05-23,6.7,9.1238,2003,"Fantasy, Comedy",Fantasy Epic
974262,Descendants: The Rise of Red,2024-07-11,6.7,9.9684,2024,"Fantasy, Adventure, Family, Comedy",Fantasy Epic
5255,The Polar Express,2004-11-10,6.7,9.8468,2004,"Animation, Family, Fantasy, Adventure",Fairy Tale
524216,The Mortuary Collection,2020-09-25,6.7,5.3568,2020,"Fantasy, Horror",Dark Fantasy
1875,Fantomas vs. Scotland Yard,1967-03-16,6.7,1.7147,1967,"Comedy, Crime, Adventure, Fantasy",Fantasy Epic
13155,Return to Oz,1985-06-21,6.7,5.2741,1985,"Adventure, Family, Fantasy",Fantasy Epic
662546,Godmothered,2020-12-04,6.7,5.3947,2020,"Family, Fantasy, Comedy",Fantasy Epic
43645,The Little Devil,1988-07-01,6.7,1.2786,1988,"Comedy, Fantasy",Fantasy Epic
13509,The Monster Squad,1987-08-14,6.7,5.4727,1987,"Comedy, Action, Fantasy",Sword and Sorcery
798286,Beau Is Afraid,2023-04-14,6.7,9.5094,2023,"Comedy, Adventure, Fantasy",Fantasy Epic
426063,Nosferatu,2024-12-25,6.7,13.4579,2024,"Horror, Fantasy",Dark Fantasy
10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,6.7,3.5423,1987,"Horror, Thriller, Fantasy",Dark Fantasy
9297,Monster House,2006-06-30,6.7,7.4262,2006,"Animation, Comedy, Family, Fantasy",Fairy Tale
170687,The Boxtrolls,2014-09-10,6.7,7.6508,2014,"Animation, Comedy, Family, Fantasy",Fairy Tale
